,Trade,Amount,timestamp,profit_to_date,capacity
6312,Buy,50.0,2020-05-29 21:00:00,-5002.625046999975,50.0
6313,Buy,50.0,2020-05-29 21:30:00,-5023.005046999975,100.0
6314,Sell,50.0,2020-05-30 12:00:00,-5013.162046999975,50.0
6315,Sell,50.0,2020-05-30 12:30:00,-4999.230546999976,0.0
6316,Buy,50.0,2020-05-30 21:00:00,-5004.780546999976,50.0
6317,Buy,50.0,2020-05-30 21:30:00,-5010.370546999976,100.0
6318,Sell,50.0,2020-05-31 12:00:00,-4982.992046999976,50.0
6319,Sell,50.0,2020-05-31 12:30:00,-4953.352546999976,0.0
6320,Buy,50.0,2020-05-31 21:00:00,-4960.482546999976,50.0
6321,Buy,50.0,2020-05-31 21:30:00,-4965.652546999976,100.0
6322,Sell,50.0,2020-06-01 12:00:00,-4937.585546999976,50.0
6323,Sell,50.0,2020-06-01 12:30:00,-4908.065046999976,0.0
6324,Buy,50.0,2020-06-01 21:00:00,-4939.375046999977,50.0
6325,Buy,50.0,2020-06-01 21:30:00,-4968.825046999977,100.0
6326,Sell,50.0,2020-06-02 12:00:00,-4939.160046999977,50.0
6327,Sell,50.0,2020-06-02 12:30:00,-4907.718546999977,0.0
6328,Buy,50.0,2020-06-02 21:00:00,-4928.088546999977,50.0
6329,Buy,50.0,2020-06-02 21:30:00,-4945.698546999976,100.0
6330,Sell,50.0,2020-06-03 12:00:00,-4922.561546999977,50.0
6331,Sell,50.0,2020-06-03 12:30:00,-4899.033546999976,0.0
6332,Buy,50.0,2020-06-03 21:00:00,-4920.753546999977,50.0
6333,Buy,50.0,2020-06-03 21:30:00,-4942.703546999976,100.0
6334,Sell,50.0,2020-06-04 12:00:00,-4913.625046999977,50.0
6335,Sell,50.0,2020-06-04 12:30:00,-4883.696546999977,0.0
6336,Buy,50.0,2020-06-04 21:00:00,-4902.8065469999765,50.0
6337,Buy,50.0,2020-06-04 21:30:00,-4918.086546999976,100.0
6338,Sell,50.0,2020-06-05 12:00:00,-4904.877546999976,50.0
6339,Sell,50.0,2020-06-05 12:30:00,-4887.928546999977,0.0
6340,Buy,50.0,2020-06-05 21:00:00,-4872.868546999976,50.0
6341,Buy,50.0,2020-06-05 21:30:00,-4860.308546999976,100.0
6342,Sell,50.0,2020-06-06 12:00:00,-4828.476046999976,50.0
6343,Sell,50.0,2020-06-06 12:30:00,-4796.932546999976,0.0
6344,Buy,50.0,2020-06-06 21:00:00,-4813.152546999976,50.0
6345,Buy,50.0,2020-06-06 21:30:00,-4828.162546999976,100.0
6346,Sell,50.0,2020-06-07 12:00:00,-4795.395046999976,50.0
6347,Sell,50.0,2020-06-07 12:30:00,-4762.508546999977,0.0
6348,Buy,50.0,2020-06-07 21:00:00,-4787.0385469999765,50.0
6349,Buy,50.0,2020-06-07 21:30:00,-4810.588546999977,100.0
6350,Sell,50.0,2020-06-08 12:00:00,-4779.045046999977,50.0
6351,Sell,50.0,2020-06-08 12:30:00,-4747.799046999977,0.0
6352,Buy,50.0,2020-06-08 21:00:00,-4777.769046999977,50.0
6353,Buy,50.0,2020-06-08 21:30:00,-4805.759046999977,100.0
6354,Sell,50.0,2020-06-09 12:00:00,-4784.1860469999765,50.0
6355,Sell,50.0,2020-06-09 12:30:00,-4761.856546999977,0.0
6356,Buy,50.0,2020-06-09 21:00:00,-4784.376546999977,50.0
6357,Buy,50.0,2020-06-09 21:30:00,-4804.626546999977,100.0
6358,Sell,50.0,2020-06-10 12:00:00,-4778.7355469999775,50.0
6359,Sell,50.0,2020-06-10 12:30:00,-4752.334546999978,0.0
6360,Buy,50.0,2020-06-10 21:00:00,-4776.4945469999775,50.0
6361,Buy,50.0,2020-06-10 21:30:00,-4794.754546999978,100.0
6362,Sell,50.0,2020-06-11 12:00:00,-4764.188546999978,50.0
6363,Sell,50.0,2020-06-11 12:30:00,-4733.452546999978,0.0
6364,Buy,50.0,2020-06-11 21:00:00,-4749.342546999978,50.0
6365,Buy,50.0,2020-06-11 21:30:00,-4763.882546999978,100.0
6366,Sell,50.0,2020-06-12 12:00:00,-4730.868546999978,50.0
6367,Sell,50.0,2020-06-12 12:30:00,-4697.922546999978,0.0
6368,Buy,50.0,2020-06-12 21:00:00,-4729.362546999978,50.0
6369,Buy,50.0,2020-06-12 21:30:00,-4762.8425469999775,100.0
6370,Sell,50.0,2020-06-13 12:00:00,-4735.115546999978,50.0
6371,Sell,50.0,2020-06-13 12:30:00,-4703.767546999978,0.0
6372,Buy,50.0,2020-06-13 21:00:00,-4737.247546999977,50.0
6373,Buy,50.0,2020-06-13 21:30:00,-4769.557546999978,100.0
6374,Sell,50.0,2020-06-14 12:00:00,-4743.556046999977,50.0
6375,Sell,50.0,2020-06-14 12:30:00,-4716.050046999977,0.0
6376,Buy,50.0,2020-06-14 21:00:00,-4746.570046999977,50.0
6377,Buy,50.0,2020-06-14 21:30:00,-4773.7000469999775,100.0
6378,Sell,50.0,2020-06-15 12:00:00,-4740.660546999978,50.0
6379,Sell,50.0,2020-06-15 12:30:00,-4705.453546999977,0.0
6380,Buy,50.0,2020-06-15 21:00:00,-4732.273546999977,50.0
6381,Buy,50.0,2020-06-15 21:30:00,-4757.5435469999775,100.0
6382,Sell,50.0,2020-06-16 12:00:00,-4730.139546999977,50.0
6383,Sell,50.0,2020-06-16 12:30:00,-4698.757546999977,0.0
6384,Buy,50.0,2020-06-16 21:00:00,-4723.347546999978,50.0
6385,Buy,50.0,2020-06-16 21:30:00,-4748.867546999978,100.0
6386,Sell,50.0,2020-06-17 12:00:00,-4722.041546999978,50.0
6387,Sell,50.0,2020-06-17 12:30:00,-4690.906046999978,0.0
6388,Buy,50.0,2020-06-17 21:00:00,-4712.216046999978,50.0
6389,Buy,50.0,2020-06-17 21:30:00,-4732.086046999978,100.0
6390,Sell,50.0,2020-06-18 12:00:00,-4702.744046999978,50.0
6391,Sell,50.0,2020-06-18 12:30:00,-4672.7985469999785,0.0
6392,Buy,50.0,2020-06-18 21:00:00,-4698.918546999978,50.0
6393,Buy,50.0,2020-06-18 21:30:00,-4724.308546999979,100.0
6394,Sell,50.0,2020-06-19 12:00:00,-4701.256546999979,50.0
6395,Sell,50.0,2020-06-19 12:30:00,-4675.7140469999795,0.0
6396,Buy,50.0,2020-06-19 21:00:00,-4708.10404699998,50.0
6397,Buy,50.0,2020-06-19 21:30:00,-4737.57404699998,100.0
6398,Sell,50.0,2020-06-20 12:00:00,-4713.86754699998,50.0
6399,Sell,50.0,2020-06-20 12:30:00,-4684.43204699998,0.0
6400,Buy,50.0,2020-06-20 21:00:00,-4706.35204699998,50.0
6401,Buy,50.0,2020-06-20 21:30:00,-4713.072046999981,100.0
6402,Sell,50.0,2020-06-21 12:00:00,-4701.180546999981,50.0
6403,Sell,50.0,2020-06-21 12:30:00,-4685.149546999981,0.0
6404,Buy,50.0,2020-06-21 21:00:00,-4704.399546999981,50.0
6405,Buy,50.0,2020-06-21 21:30:00,-4722.509546999981,100.0
6406,Sell,50.0,2020-06-22 12:00:00,-4699.85704699998,50.0
6407,Sell,50.0,2020-06-22 12:30:00,-4672.86104699998,0.0
6408,Buy,50.0,2020-06-22 21:00:00,-4694.48104699998,50.0
6409,Buy,50.0,2020-06-22 21:30:00,-4717.35104699998,100.0
6410,Sell,50.0,2020-06-23 12:00:00,-4687.96654699998,50.0
6411,Sell,50.0,2020-06-23 12:30:00,-4656.61854699998,0.0
6412,Buy,50.0,2020-06-23 21:00:00,-4681.53854699998,50.0
6413,Buy,50.0,2020-06-23 21:30:00,-4703.36854699998,100.0
6414,Sell,50.0,2020-06-24 12:00:00,-4667.40504699998,50.0
6415,Sell,50.0,2020-06-24 12:30:00,-4629.41004699998,0.0
6416,Buy,50.0,2020-06-24 21:00:00,-4657.53004699998,50.0
6417,Buy,50.0,2020-06-24 21:30:00,-4683.60004699998,100.0
6418,Sell,50.0,2020-06-25 12:00:00,-4658.17654699998,50.0
6419,Sell,50.0,2020-06-25 12:30:00,-4630.57704699998,0.0
6420,Buy,50.0,2020-06-25 21:00:00,-4654.41704699998,50.0
6421,Buy,50.0,2020-06-25 21:30:00,-4675.43704699998,100.0
6422,Sell,50.0,2020-06-26 12:00:00,-4645.71254699998,50.0
6423,Sell,50.0,2020-06-26 12:30:00,-4614.57704699998,0.0
6424,Buy,50.0,2020-06-26 21:00:00,-4643.99704699998,50.0
6425,Buy,50.0,2020-06-26 21:30:00,-4670.0670469999795,100.0
6426,Sell,50.0,2020-06-27 12:00:00,-4656.110046999979,50.0
6427,Sell,50.0,2020-06-27 12:30:00,-4637.010546999979,0.0
6428,Buy,50.0,2020-06-27 21:00:00,-4647.160546999979,50.0
6429,Buy,50.0,2020-06-27 21:30:00,-4638.460546999979,100.0
6430,Sell,50.0,2020-06-28 12:00:00,-4625.804046999979,50.0
6431,Sell,50.0,2020-06-28 12:30:00,-4608.957046999979,0.0
6432,Buy,50.0,2020-06-28 21:00:00,-4602.147046999979,50.0
6433,Buy,50.0,2020-06-28 21:30:00,-4591.677046999978,100.0
6434,Sell,50.0,2020-06-29 12:00:00,-4561.7315469999785,50.0
6435,Sell,50.0,2020-06-29 12:30:00,-4530.613046999979,0.0
6436,Buy,50.0,2020-06-29 21:00:00,-4535.943046999979,50.0
6437,Buy,50.0,2020-06-29 21:30:00,-4540.523046999979,100.0
6438,Sell,50.0,2020-06-30 12:00:00,-4505.214046999979,50.0
6439,Sell,50.0,2020-06-30 12:30:00,-4469.259046999979,0.0
6440,Buy,50.0,2020-06-30 21:00:00,-4496.519046999979,50.0
6441,Buy,50.0,2020-06-30 21:30:00,-4523.959046999978,100.0
6442,Sell,50.0,2020-07-01 12:00:00,-4500.677546999978,50.0
6443,Sell,50.0,2020-07-01 12:30:00,-4476.877546999978,0.0
6444,Buy,50.0,2020-07-01 21:00:00,-4509.427546999978,50.0
6445,Buy,50.0,2020-07-01 21:30:00,-4537.567546999979,100.0
6446,Sell,50.0,2020-07-02 12:00:00,-4509.313546999979,50.0
6447,Sell,50.0,2020-07-02 12:30:00,-4482.351546999978,0.0
6448,Buy,50.0,2020-07-02 21:00:00,-4513.041546999978,50.0
6449,Buy,50.0,2020-07-02 21:30:00,-4539.171546999978,100.0
6450,Sell,50.0,2020-07-03 12:00:00,-4516.663546999978,50.0
6451,Sell,50.0,2020-07-03 12:30:00,-4492.982546999979,0.0
6452,Buy,50.0,2020-07-03 21:00:00,-4494.552546999978,50.0
6453,Buy,50.0,2020-07-03 21:30:00,-4495.382546999978,100.0
6454,Sell,50.0,2020-07-04 12:00:00,-4459.903546999978,50.0
6455,Sell,50.0,2020-07-04 12:30:00,-4423.438546999978,0.0
6456,Buy,50.0,2020-07-04 21:00:00,-4427.268546999978,50.0
6457,Buy,50.0,2020-07-04 21:30:00,-4430.008546999978,100.0
6458,Sell,50.0,2020-07-05 12:00:00,-4402.774546999977,50.0
6459,Sell,50.0,2020-07-05 12:30:00,-4373.288046999977,0.0
6460,Buy,50.0,2020-07-05 21:00:00,-4346.138046999978,50.0
6461,Buy,50.0,2020-07-05 21:30:00,-4320.918046999977,100.0
6462,Sell,50.0,2020-07-06 12:00:00,-4294.279046999977,50.0
6463,Sell,50.0,2020-07-06 12:30:00,-4269.595046999977,0.0
6464,Buy,50.0,2020-07-06 21:00:00,-4292.665046999977,50.0
6465,Buy,50.0,2020-07-06 21:30:00,-4314.585046999977,100.0
6466,Sell,50.0,2020-07-07 12:00:00,-4285.889046999977,50.0
6467,Sell,50.0,2020-07-07 12:30:00,-4256.819046999977,0.0
6468,Buy,50.0,2020-07-07 21:00:00,-4286.069046999977,50.0
6469,Buy,50.0,2020-07-07 21:30:00,-4313.7490469999775,100.0
6470,Sell,50.0,2020-07-08 12:00:00,-4270.798546999978,50.0
6471,Sell,50.0,2020-07-08 12:30:00,-4227.7715469999775,0.0
6472,Buy,50.0,2020-07-08 21:00:00,-4250.531546999978,50.0
6473,Buy,50.0,2020-07-08 21:30:00,-4269.461546999978,100.0
6474,Sell,50.0,2020-07-09 12:00:00,-4234.518046999978,50.0
6475,Sell,50.0,2020-07-09 12:30:00,-4198.843546999978,0.0
6476,Buy,50.0,2020-07-09 21:00:00,-4224.143546999978,50.0
6477,Buy,50.0,2020-07-09 21:30:00,-4248.593546999978,100.0
6478,Sell,50.0,2020-07-10 12:00:00,-4228.567546999978,50.0
6479,Sell,50.0,2020-07-10 12:30:00,-4206.9095469999775,0.0
6480,Buy,50.0,2020-07-10 21:00:00,-4232.229546999977,50.0
6481,Buy,50.0,2020-07-10 21:30:00,-4255.8695469999775,100.0
6482,Sell,50.0,2020-07-11 12:00:00,-4233.982046999978,50.0
6483,Sell,50.0,2020-07-11 12:30:00,-4211.125546999978,0.0
6484,Buy,50.0,2020-07-11 21:00:00,-4235.615546999978,50.0
6485,Buy,50.0,2020-07-11 21:30:00,-4259.265546999977,100.0
6486,Sell,50.0,2020-07-12 12:00:00,-4243.804046999977,50.0
6487,Sell,50.0,2020-07-12 12:30:00,-4225.495046999977,0.0
6488,Buy,50.0,2020-07-12 21:00:00,-4245.925046999977,50.0
6489,Buy,50.0,2020-07-12 21:30:00,-4264.855046999977,100.0
6490,Sell,50.0,2020-07-13 12:00:00,-4244.344546999977,50.0
6491,Sell,50.0,2020-07-13 12:30:00,-4217.017046999977,0.0
6492,Buy,50.0,2020-07-13 21:00:00,-4245.867046999977,50.0
6493,Buy,50.0,2020-07-13 21:30:00,-4274.247046999977,100.0
6494,Sell,50.0,2020-07-14 12:00:00,-4244.922046999977,50.0
6495,Sell,50.0,2020-07-14 12:30:00,-4213.395546999977,0.0
6496,Buy,50.0,2020-07-14 21:00:00,-4235.145546999977,50.0
6497,Buy,50.0,2020-07-14 21:30:00,-4257.795546999977,100.0
6498,Sell,50.0,2020-07-15 12:00:00,-4229.269546999977,50.0
6499,Sell,50.0,2020-07-15 12:30:00,-4200.497046999977,0.0
6500,Buy,50.0,2020-07-15 21:00:00,-4225.037046999977,50.0
6501,Buy,50.0,2020-07-15 21:30:00,-4250.887046999977,100.0
6502,Sell,50.0,2020-07-16 12:00:00,-4216.538546999977,50.0
6503,Sell,50.0,2020-07-16 12:30:00,-4181.246546999977,0.0
6504,Buy,50.0,2020-07-16 21:00:00,-4205.626546999977,50.0
6505,Buy,50.0,2020-07-16 21:30:00,-4230.066546999977,100.0
6506,Sell,50.0,2020-07-17 12:00:00,-4208.714546999977,50.0
6507,Sell,50.0,2020-07-17 12:30:00,-4187.0565469999765,0.0
6508,Buy,50.0,2020-07-17 21:00:00,-4215.366546999977,50.0
6509,Buy,50.0,2020-07-17 21:30:00,-4242.856546999977,100.0
6510,Sell,50.0,2020-07-18 12:00:00,-4215.444046999976,50.0
6511,Sell,50.0,2020-07-18 12:30:00,-4187.0030469999765,0.0
6512,Buy,50.0,2020-07-18 21:00:00,-4216.383046999977,50.0
6513,Buy,50.0,2020-07-18 21:30:00,-4241.5430469999765,100.0
6514,Sell,50.0,2020-07-19 12:00:00,-4217.114046999976,50.0
6515,Sell,50.0,2020-07-19 12:30:00,-4190.968046999977,0.0
6516,Buy,50.0,2020-07-19 21:00:00,-4217.638046999977,50.0
6517,Buy,50.0,2020-07-19 21:30:00,-4243.948046999977,100.0
6518,Sell,50.0,2020-07-20 12:00:00,-4223.2845469999775,50.0
6519,Sell,50.0,2020-07-20 12:30:00,-4199.765046999977,0.0
6520,Buy,50.0,2020-07-20 21:00:00,-4224.785046999978,50.0
6521,Buy,50.0,2020-07-20 21:30:00,-4251.185046999977,100.0
6522,Sell,50.0,2020-07-21 12:00:00,-4226.467046999977,50.0
6523,Sell,50.0,2020-07-21 12:30:00,-4197.380046999977,0.0
6524,Buy,50.0,2020-07-21 21:00:00,-4223.280046999977,50.0
6525,Buy,50.0,2020-07-21 21:30:00,-4246.660046999977,100.0
6526,Sell,50.0,2020-07-22 12:00:00,-4217.080046999977,50.0
6527,Sell,50.0,2020-07-22 12:30:00,-4187.644546999977,0.0
6528,Buy,50.0,2020-07-22 21:00:00,-4211.814546999977,50.0
6529,Buy,50.0,2020-07-22 21:30:00,-4235.804546999977,100.0
6530,Sell,50.0,2020-07-23 12:00:00,-4203.470546999977,50.0
6531,Sell,50.0,2020-07-23 12:30:00,-4171.162046999977,0.0
6532,Buy,50.0,2020-07-23 21:00:00,-4196.952046999977,50.0
6533,Buy,50.0,2020-07-23 21:30:00,-4219.862046999977,100.0
6534,Sell,50.0,2020-07-24 12:00:00,-4193.452546999977,50.0
6535,Sell,50.0,2020-07-24 12:30:00,-4164.212546999977,0.0
6536,Buy,50.0,2020-07-24 21:00:00,-4184.3025469999775,50.0
6537,Buy,50.0,2020-07-24 21:30:00,-4203.622546999977,100.0
6538,Sell,50.0,2020-07-25 12:00:00,-4169.427046999977,50.0
6539,Sell,50.0,2020-07-25 12:30:00,-4134.339046999978,0.0
6540,Buy,50.0,2020-07-25 21:00:00,-4153.809046999978,50.0
6541,Buy,50.0,2020-07-25 21:30:00,-4171.189046999978,100.0
6542,Sell,50.0,2020-07-26 12:00:00,-4143.377046999978,50.0
6543,Sell,50.0,2020-07-26 12:30:00,-4113.950046999978,0.0
6544,Buy,50.0,2020-07-26 21:00:00,-4138.360046999978,50.0
6545,Buy,50.0,2020-07-26 21:30:00,-4163.780046999978,100.0
6546,Sell,50.0,2020-07-27 12:00:00,-4141.7225469999785,50.0
6547,Sell,50.0,2020-07-27 12:30:00,-4118.135046999979,0.0
6548,Buy,50.0,2020-07-27 21:00:00,-4133.545046999979,50.0
6549,Buy,50.0,2020-07-27 21:30:00,-4145.075046999978,100.0
6550,Sell,50.0,2020-07-28 12:00:00,-4120.136046999978,50.0
6551,Sell,50.0,2020-07-28 12:30:00,-4091.6100469999783,0.0
6552,Buy,50.0,2020-07-28 21:00:00,-4113.190046999978,50.0
6553,Buy,50.0,2020-07-28 21:30:00,-4135.500046999979,100.0
6554,Sell,50.0,2020-07-29 12:00:00,-4108.087546999978,50.0
6555,Sell,50.0,2020-07-29 12:30:00,-4079.451046999978,0.0
6556,Buy,50.0,2020-07-29 21:00:00,-4106.741046999979,50.0
6557,Buy,50.0,2020-07-29 21:30:00,-4133.051046999979,100.0
6558,Sell,50.0,2020-07-30 12:00:00,-4089.174046999979,50.0
6559,Sell,50.0,2020-07-30 12:30:00,-4043.979546999979,0.0
6560,Buy,50.0,2020-07-30 21:00:00,-4067.029546999979,50.0
6561,Buy,50.0,2020-07-30 21:30:00,-4088.5395469999794,100.0
6562,Sell,50.0,2020-07-31 12:00:00,-4047.2380469999794,50.0
6563,Sell,50.0,2020-07-31 12:30:00,-4004.5935469999795,0.0
6564,Buy,50.0,2020-07-31 21:00:00,-4016.7135469999794,50.0
6565,Buy,50.0,2020-07-31 21:30:00,-4028.9635469999794,100.0
6566,Sell,50.0,2020-08-01 12:00:00,-4004.6110469999794,50.0
6567,Sell,50.0,2020-08-01 12:30:00,-3978.4055469999794,0.0
6568,Buy,50.0,2020-08-01 21:00:00,-4004.8155469999792,50.0
6569,Buy,50.0,2020-08-01 21:30:00,-4029.435546999979,100.0
6570,Sell,50.0,2020-08-02 12:00:00,-4002.3715469999793,50.0
6571,Sell,50.0,2020-08-02 12:30:00,-3975.9790469999793,0.0
6572,Buy,50.0,2020-08-02 21:00:00,-4003.9190469999794,50.0
6573,Buy,50.0,2020-08-02 21:30:00,-4031.8590469999795,100.0
6574,Sell,50.0,2020-08-03 12:00:00,-4000.4175469999795,50.0
6575,Sell,50.0,2020-08-03 12:30:00,-3968.2365469999795,0.0
6576,Buy,50.0,2020-08-03 21:00:00,-3997.1465469999794,50.0
6577,Buy,50.0,2020-08-03 21:30:00,-4020.9965469999793,100.0
6578,Sell,50.0,2020-08-04 12:00:00,-3996.7800469999793,50.0
6579,Sell,50.0,2020-08-04 12:30:00,-3971.518046999979,0.0
6580,Buy,50.0,2020-08-04 21:00:00,-3977.348046999979,50.0
6581,Buy,50.0,2020-08-04 21:30:00,-3982.708046999979,100.0
6582,Sell,50.0,2020-08-05 12:00:00,-3955.7800469999793,50.0
6583,Sell,50.0,2020-08-05 12:30:00,-3927.908546999979,0.0
6584,Buy,50.0,2020-08-05 21:00:00,-3960.648546999979,50.0
6585,Buy,50.0,2020-08-05 21:30:00,-3993.568546999979,100.0
6586,Sell,50.0,2020-08-06 12:00:00,-3965.6970469999787,50.0
6587,Sell,50.0,2020-08-06 12:30:00,-3936.550546999979,0.0
6588,Buy,50.0,2020-08-06 21:00:00,-3963.940546999979,50.0
6589,Buy,50.0,2020-08-06 21:30:00,-3990.920546999979,100.0
6590,Sell,50.0,2020-08-07 12:00:00,-3955.2035469999787,50.0
6591,Sell,50.0,2020-08-07 12:30:00,-3920.5150469999785,0.0
6592,Buy,50.0,2020-08-07 21:00:00,-3952.1250469999786,50.0
6593,Buy,50.0,2020-08-07 21:30:00,-3980.2550469999787,100.0
6594,Sell,50.0,2020-08-08 12:00:00,-3947.385546999979,50.0
6595,Sell,50.0,2020-08-08 12:30:00,-3914.150546999979,0.0
6596,Buy,50.0,2020-08-08 21:00:00,-3942.430546999979,50.0
6597,Buy,50.0,2020-08-08 21:30:00,-3971.770546999979,100.0
6598,Sell,50.0,2020-08-09 12:00:00,-3939.2665469999793,50.0
6599,Sell,50.0,2020-08-09 12:30:00,-3905.810546999979,0.0
6600,Buy,50.0,2020-08-09 21:00:00,-3935.210546999979,50.0
6601,Buy,50.0,2020-08-09 21:30:00,-3964.600546999979,100.0
6602,Sell,50.0,2020-08-10 12:00:00,-3921.760546999979,50.0
6603,Sell,50.0,2020-08-10 12:30:00,-3878.410546999979,0.0
6604,Buy,50.0,2020-08-10 21:00:00,-3906.080546999979,50.0
6605,Buy,50.0,2020-08-10 21:30:00,-3935.1705469999793,100.0
6606,Sell,50.0,2020-08-11 12:00:00,-3886.4740469999792,50.0
6607,Sell,50.0,2020-08-11 12:30:00,-3834.199046999979,0.0
6608,Buy,50.0,2020-08-11 21:00:00,-3865.859046999979,50.0
6609,Buy,50.0,2020-08-11 21:30:00,-3894.239046999979,100.0
6610,Sell,50.0,2020-08-12 12:00:00,-3849.877546999979,50.0
6611,Sell,50.0,2020-08-12 12:30:00,-3804.122046999979,0.0
6612,Buy,50.0,2020-08-12 21:00:00,-3828.512046999979,50.0
6613,Buy,50.0,2020-08-12 21:30:00,-3847.602046999979,100.0
6614,Sell,50.0,2020-08-13 12:00:00,-3813.432046999979,50.0
6615,Sell,50.0,2020-08-13 12:30:00,-3774.697546999979,0.0
6616,Buy,50.0,2020-08-13 21:00:00,-3804.467546999979,50.0
6617,Buy,50.0,2020-08-13 21:30:00,-3833.787546999979,100.0
6618,Sell,50.0,2020-08-14 12:00:00,-3800.901046999979,50.0
6619,Sell,50.0,2020-08-14 12:30:00,-3767.972046999979,0.0
6620,Buy,50.0,2020-08-14 21:00:00,-3800.742046999979,50.0
6621,Buy,50.0,2020-08-14 21:30:00,-3833.182046999979,100.0
6622,Sell,50.0,2020-08-15 12:00:00,-3794.039546999979,50.0
6623,Sell,50.0,2020-08-15 12:30:00,-3753.885546999979,0.0
6624,Buy,50.0,2020-08-15 21:00:00,-3788.915546999979,50.0
6625,Buy,50.0,2020-08-15 21:30:00,-3824.435546999979,100.0
6626,Sell,50.0,2020-08-16 12:00:00,-3781.672046999979,50.0
6627,Sell,50.0,2020-08-16 12:30:00,-3740.489546999979,0.0
6628,Buy,50.0,2020-08-16 21:00:00,-3773.339546999979,50.0
6629,Buy,50.0,2020-08-16 21:30:00,-3805.579546999979,100.0
6630,Sell,50.0,2020-08-17 12:00:00,-3760.4445469999787,50.0
6631,Sell,50.0,2020-08-17 12:30:00,-3711.9690469999787,0.0
6632,Buy,50.0,2020-08-17 21:00:00,-3743.5890469999786,50.0
6633,Buy,50.0,2020-08-17 21:30:00,-3770.4290469999787,100.0
6634,Sell,50.0,2020-08-18 12:00:00,-3738.7495469999785,50.0
6635,Sell,50.0,2020-08-18 12:30:00,-3701.5110469999786,0.0
6636,Buy,50.0,2020-08-18 21:00:00,-3734.541046999979,50.0
6637,Buy,50.0,2020-08-18 21:30:00,-3767.071046999979,100.0
6638,Sell,50.0,2020-08-19 12:00:00,-3734.150546999979,50.0
6639,Sell,50.0,2020-08-19 12:30:00,-3700.6435469999788,0.0
6640,Buy,50.0,2020-08-19 21:00:00,-3723.253546999979,50.0
6641,Buy,50.0,2020-08-19 21:30:00,-3741.333546999979,100.0
6642,Sell,50.0,2020-08-20 12:00:00,-3707.673546999979,50.0
6643,Sell,50.0,2020-08-20 12:30:00,-3669.024046999979,0.0
6644,Buy,50.0,2020-08-20 21:00:00,-3708.314046999979,50.0
6645,Buy,50.0,2020-08-20 21:30:00,-3743.454046999979,100.0
6646,Sell,50.0,2020-08-21 12:00:00,-3705.9605469999788,50.0
6647,Sell,50.0,2020-08-21 12:30:00,-3668.2120469999786,0.0
6648,Buy,50.0,2020-08-21 21:00:00,-3685.1620469999784,50.0
6649,Buy,50.0,2020-08-21 21:30:00,-3711.9220469999786,100.0
6650,Sell,50.0,2020-08-22 12:00:00,-3679.4350469999786,50.0
6651,Sell,50.0,2020-08-22 12:30:00,-3644.3895469999784,0.0
6652,Buy,50.0,2020-08-22 21:00:00,-3662.6595469999784,50.0
6653,Buy,50.0,2020-08-22 21:30:00,-3679.2095469999786,100.0
6654,Sell,50.0,2020-08-23 12:00:00,-3648.7625469999784,50.0
6655,Sell,50.0,2020-08-23 12:30:00,-3616.4880469999785,0.0
6656,Buy,50.0,2020-08-23 21:00:00,-3636.7180469999785,50.0
6657,Buy,50.0,2020-08-23 21:30:00,-3655.0580469999786,100.0
6658,Sell,50.0,2020-08-24 12:00:00,-3612.8555469999787,50.0
6659,Sell,50.0,2020-08-24 12:30:00,-3565.2385469999786,0.0
6660,Buy,50.0,2020-08-24 21:00:00,-3595.5585469999787,50.0
6661,Buy,50.0,2020-08-24 21:30:00,-3619.478546999979,100.0
6662,Sell,50.0,2020-08-25 12:00:00,-3588.309046999979,50.0
6663,Sell,50.0,2020-08-25 12:30:00,-3555.227046999979,0.0
6664,Buy,50.0,2020-08-25 21:00:00,-3560.857046999979,50.0
6665,Buy,50.0,2020-08-25 21:30:00,-3567.587046999979,100.0
6666,Sell,50.0,2020-08-26 12:00:00,-3536.069046999979,50.0
6667,Sell,50.0,2020-08-26 12:30:00,-3503.675546999979,0.0
6668,Buy,50.0,2020-08-26 21:00:00,-3543.715546999979,50.0
6669,Buy,50.0,2020-08-26 21:30:00,-3583.6055469999787,100.0
6670,Sell,50.0,2020-08-27 12:00:00,-3544.1315469999786,50.0
6671,Sell,50.0,2020-08-27 12:30:00,-3504.1390469999787,0.0
6672,Buy,50.0,2020-08-27 21:00:00,-3530.729046999979,50.0
6673,Buy,50.0,2020-08-27 21:30:00,-3554.709046999979,100.0
6674,Sell,50.0,2020-08-28 12:00:00,-3520.054546999979,50.0
6675,Sell,50.0,2020-08-28 12:30:00,-3484.354546999979,0.0
6676,Buy,50.0,2020-08-28 21:00:00,-3522.284546999979,50.0
6677,Buy,50.0,2020-08-28 21:30:00,-3560.2145469999787,100.0
6678,Sell,50.0,2020-08-29 12:00:00,-3526.8265469999787,50.0
6679,Sell,50.0,2020-08-29 12:30:00,-3491.449546999979,0.0
6680,Buy,50.0,2020-08-29 21:00:00,-3525.959546999979,50.0
6681,Buy,50.0,2020-08-29 21:30:00,-3561.989546999979,100.0
6682,Sell,50.0,2020-08-30 12:00:00,-3523.7767684999794,50.0
6683,Sell,50.0,2020-08-30 12:30:00,-3484.0052684999796,0.0
6684,Buy,50.0,2020-08-30 21:00:00,-3524.3852684999797,50.0
6685,Buy,50.0,2020-08-30 21:30:00,-3565.0752684999798,100.0
6686,Sell,50.0,2020-08-31 12:00:00,-3527.07176849998,50.0
